host_id,host_since,host_response_time,host_is_superhost,host_total_listings_count,host_verifications,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,occupancy_est_total,occupancy_est_ltm,revenue_est_total,revenue_est_ltm,comp_ratings,days_as_host,success,success_ltm
36277810,2015-06-20,within an hour,TRUE,1,5,Sengkang,North-East Region,791414,1.39042,103.87892,Apartment,Private room,4,1.5,1,1,Real Bed,14,45,150,10,1,11,1,1125,87,55,96,10,10,10,10,9,9,FALSE,strict_14_with_grace_period,1,0,1,5.12,87,55,3915,2475,7.7375,1620,Medium,Medium
178584113,2018-03-15,within an hour,FALSE,15,3,Downtown Core,Central Region,068809,1.27794,103.85011,Serviced apartment,Hotel room,2,1,1,1,Real Bed,22,349,300,0,1,0,4,1125,6,5,83,9,8,9,7,9,8,TRUE,flexible,15,0,0,0.4,24,20,8376,6980,6.8187500000000005,621,Medium,High
8948251,2013-09-20,within an hour,FALSE,75,7,Kallang,Central Region,338720,1.30982,103.86158,Apartment,Private room,1,3,1,1,Real Bed,29,40,0,15,1,10,28,1125,1,0,100,10,8,10,10,10,10,FALSE,strict_14_with_grace_period,92,0,92,0.06,28,0,1120,0,7.9125000000000005,2258,Low,Low
71047039,2016-05-09,within a few hours,FALSE,17,3,Outram,Central Region,069469,1.28191,103.84665,Serviced apartment,Hotel room,2,1,1,1,Real Bed,19,150,300,70,2,0,3,300,41,28,91,10,9,10,10,10,9,TRUE,strict_14_with_grace_period,15,9,0,2.66,123,84,18450,12600,7.51875,1296,High,High
31464513,2015-04-18,within an hour,FALSE,115,8,Novena,Central Region,329138,1.32869,103.84708,Serviced apartment,Entire home/apt,3,1,1,1,Real Bed,30,130,200,35,2,20,5,1124,3,3,90,9,9,10,10,10,9,FALSE,strict_14_with_grace_period,106,68,0,0.35,15,15,1950,1950,7.4312499999999995,1683,Low,Medium
9164793,2013-10-01,N/A,FALSE,5,6,Bukit Merah,Central Region,160059,1.28439,103.83243,Bungalow,Private room,2,1,1,1,Real Bed,25,109,200,20,1,40,1,14,10,0,96,10,9,10,10,10,9,TRUE,flexible,5,2,3,0.58,10,0,1090,0,7.7375,2247,Low,Low
36177912,2015-06-19,within an hour,TRUE,0,7,Downtown Core,Central Region,018987,1.27928,103.85342,Condominium,Entire home/apt,2,1,1,1,Real Bed,36,195,1000,50,1,0,90,1125,1,1,100,8,10,10,10,10,8,TRUE,strict_14_with_grace_period,4,4,0,0.29,90,90,17550,17550,7.825,1621,High,High
162056672,2017-12-10,N/A,FALSE,2,3,Marina South,Central Region,018956,1.28435,103.86159,Hotel,Private room,2,1,1,1,Real Bed,21,420,0,0,2,150,1,1125,3,0,67,7,7,7,7,7,7,FALSE,strict_14_with_grace_period,2,0,2,0.18,3,0,1260,0,5.76875,716,Low,Low
178584113,2018-03-15,within an hour,FALSE,15,3,Downtown Core,Central Region,068809,1.27742,103.84838,Serviced apartment,Hotel room,2,1,1,1,Real Bed,21,349,300,0,1,0,4,1124,12,12,100,10,10,10,10,10,10,TRUE,flexible,15,0,0,1.01,48,48,16752,16752,8,621,High,High
149873393,2017-09-09,within a few hours,TRUE,2,8,Bedok,East Region,467356,1.3277,103.94559,Apartment,Entire home/apt,2,1,1,1,Real Bed,50,115,200,30,2,15,3,1125,51,34,98,10,10,10,10,10,10,FALSE,moderate,3,3,0,2.97,153,102,17595,11730,7.9125000000000005,808,High,High
178584113,2018-03-15,within an hour,FALSE,15,3,Downtown Core,Central Region,068809,1.27722,103.84828,Serviced apartment,Hotel room,2,1,1,1,Real Bed,23,349,300,0,1,0,4,1124,9,8,96,10,9,10,9,10,10,TRUE,flexible,15,0,0,0.61,36,32,12564,11168,7.7375,621,Medium,High
81107861,2016-07-01,within an hour,FALSE,3,7,Geylang,Central Region,388181,1.31619,103.88308,Apartment,Private room,1,3,0,1,Real Bed,14,37,0,20,1,0,2,1125,45,40,92,9,9,9,10,10,9,TRUE,strict_14_with_grace_period,3,0,3,2.67,90,80,3330,2960,7.4750000000000005,1243,Medium,Medium
2413412,2012-05-19,within an hour,FALSE,113,5,Outram,Central Region,059108,1.28486,103.84178,Apartment,Private room,1,0.5,1,1,Real Bed,29,57,0,20,1,10,90,1125,1,0,60,8,6,8,10,10,6,TRUE,strict_14_with_grace_period,120,0,120,0.06,90,0,5130,0,5.7250000000000005,2747,Medium,Low
8948251,2013-09-20,within an hour,FALSE,75,7,Kallang,Central Region,208085,1.31111,103.8582,Apartment,Private room,1,1,1,1,Real Bed,29,57,0,20,1,10,18,1125,1,0,100,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,92,0,92,0.06,18,0,1026,0,8,2258,Low,Low
6609641,2013-05-28,within an hour,TRUE,18,7,Tanglin,Central Region,257871,1.31723,103.8257,Serviced apartment,Hotel room,5,3.5,3,4,Real Bed,48,300,1000,120,1,0,7,999,6,3,97,10,9,10,10,10,10,TRUE,strict_14_with_grace_period,19,12,0,0.39,42,21,12600,6300,7.825,2373,Medium,High
144740166,2017-08-07,N/A,FALSE,5,8,Kallang,Central Region,217820,1.31548,103.85445,Condominium,Entire home/apt,6,3,2,3,Real Bed,28,235,400,69,4,32,2,365,1,0,100,10,8,10,10,10,10,FALSE,strict_14_with_grace_period,5,5,0,0.07,2,0,470,0,7.9125000000000005,841,Low,Low
29420853,2015-03-16,within an hour,FALSE,140,8,Kallang,Central Region,218392,1.31596,103.85306,Condominium,Entire home/apt,3,1,1,2,Real Bed,29,130,300,30,2,20,10,1125,4,0,90,9,10,10,10,10,9,TRUE,strict_14_with_grace_period,140,137,0,0.25,40,0,5200,0,7.4750000000000005,1716,Medium,Low
56421978,2016-01-27,within an hour,FALSE,8,5,Kallang,Central Region,217564,1.3182,103.85192,Apartment,Private room,1,1.5,1,0,Real Bed,34,60,150,65,1,0,3,1125,19,13,94,9,9,10,10,10,9,TRUE,strict_14_with_grace_period,7,2,5,1.23,57,39,3420,2340,7.60625,1399,Medium,Medium
29420853,2015-03-16,within an hour,FALSE,140,8,Novena,Central Region,329564,1.32652,103.84606,Condominium,Entire home/apt,3,1,1,2,Real Bed,30,130,300,30,2,20,10,1125,7,6,94,9,9,9,10,9,9,TRUE,strict_14_with_grace_period,140,137,0,0.44,70,60,9100,7800,7.51875,1716,Medium,High
181489116,2018-03-30,N/A,FALSE,2,2,Toa Payoh,Central Region,368057,1.34171,103.87957,Apartment,Private room,2,1,1,1,Real Bed,21,81,0,0,1,0,3,30,3,0,100,10,9,10,10,9,10,TRUE,flexible,1,0,1,0.19,9,0,729,0,7.9125000000000005,606,Low,Low
87181745,2016-08-01,N/A,FALSE,10,8,Rochor,Central Region,187948,1.30084,103.85045,Apartment,Private room,2,1,3,2,Real Bed,39,109,0,14,1,0,1,1125,1,1,20,4,2,6,2,6,2,TRUE,strict_14_with_grace_period,4,0,4,0.11,1,1,109,109,2.8375000000000004,1212,Low,Low
199107605,2018-06-30,N/A,FALSE,0,8,Newton,Central Region,229668,1.30635,103.83627,Loft,Private room,2,1,1,1,Real Bed,28,100,0,60,1,0,6,1124,1,0,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,1,0,1,0.06,6,0,600,0,8,514,Low,Low
74708747,2016-05-29,within a few hours,FALSE,1,3,Bedok,East Region,479248,1.33699,103.92859,Condominium,Private room,1,1,0,1,Real Bed,18,44,0,20,1,0,2,90,8,3,98,10,10,10,10,9,10,FALSE,flexible,1,0,1,0.47,16,6,704,264,7.8687499999999995,1276,Low,Low
158404113,2017-11-12,within an hour,TRUE,4,5,Geylang,Central Region,398664,1.31244,103.88305,Condominium,Private room,3,1,1,1,Real Bed,12,66,0,30,2,20,1,1125,3,2,93,10,10,10,10,10,9,TRUE,strict_14_with_grace_period,3,1,2,0.22,3,2,198,132,7.6499999999999995,744,Low,Low
29420853,2015-03-16,within an hour,FALSE,140,8,Museum,Central Region,238291,1.29504,103.84309,Condominium,Entire home/apt,3,1,1,1,Real Bed,31,130,300,30,2,20,20,1125,9,7,91,10,10,10,10,10,9,FALSE,strict_14_with_grace_period,140,137,0,0.68,180,140,23400,18200,7.5625,1716,High,High
29420853,2015-03-16,within an hour,FALSE,140,8,Geylang,Central Region,399100,1.31165,103.87633,Condominium,Entire home/apt,9,3,3,6,Real Bed,30,258,300,40,7,20,3,1125,8,5,86,9,9,10,10,9,9,TRUE,strict_14_with_grace_period,140,137,0,0.57,24,15,6192,3870,7.2124999999999995,1716,Medium,Medium
29420853,2015-03-16,within an hour,FALSE,140,8,Rochor,Central Region,187948,1.29974,103.85025,Condominium,Entire home/apt,3,1,1,1,Real Bed,31,130,300,30,2,20,10,1125,2,0,80,10,6,10,10,10,8,TRUE,strict_14_with_grace_period,140,137,0,0.13,20,0,2600,0,6.8625,1716,Low,Low
29420853,2015-03-16,within an hour,FALSE,140,8,Kallang,Central Region,207557,1.31125,103.86053,Condominium,Entire home/apt,4,1,2,2,Real Bed,29,168,300,35,3,25,30,1125,1,1,60,6,6,4,6,8,6,TRUE,strict_14_with_grace_period,140,137,0,0.08,30,30,5040,5040,5.2,1716,Medium,Medium
29420853,2015-03-16,within an hour,FALSE,140,8,Novena,Central Region,328933,1.32261,103.8536,Condominium,Entire home/apt,5,2,2,2,Real Bed,38,186,300,30,4,10,10,1125,3,2,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,140,137,0,0.18,30,20,5580,3720,8,1716,Medium,Medium
29420853,2015-03-16,within an hour,FALSE,140,8,Geylang,Central Region,399100,1.31126,103.87671,Condominium,Entire home/apt,6,2,2,4,Real Bed,35,177,300,30,4,10,3,1125,33,23,93,9,9,10,10,9,9,TRUE,strict_14_with_grace_period,140,137,0,2.12,99,69,17523,12213,7.51875,1716,High,High
96467516,2016-09-23,within an hour,FALSE,28,7,Geylang,Central Region,388489,1.31269,103.87859,Apartment,Private room,2,1,1,1,Real Bed,36,57,0,0,1,0,2,1125,35,31,88,9,10,10,10,9,9,TRUE,strict_14_with_grace_period,28,0,28,2.11,70,62,3990,3534,7.34375,1159,Medium,Medium
1170341,2011-09-17,within an hour,TRUE,3,6,Tanglin,Central Region,248904,1.29293,103.83104,Apartment,Private room,2,1,1,1,Real Bed,26,102,0,0,1,0,30,1125,3,3,100,10,10,10,10,9,9,FALSE,flexible,3,0,3,0.48,90,90,9180,9180,7.9125000000000005,2992,Medium,High
40828349,2015-08-07,N/A,FALSE,1,3,Bukit Merah,Central Region,160056,1.28524,103.83359,Apartment,Private room,2,0.5,1,1,Real Bed,15,61,205,34,1,27,3,30,2,0,100,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,1,0,1,0.12,6,0,366,0,8,1572,Low,Low
158404113,2017-11-12,within an hour,TRUE,4,5,Geylang,Central Region,398664,1.3117,103.88209,Condominium,Private room,2,1,1,1,Real Bed,12,60,0,30,1,0,1,1125,3,3,100,10,10,10,9,10,10,TRUE,strict_14_with_grace_period,3,1,2,0.73,3,3,180,180,7.95625,744,Low,Low
109923209,2017-01-04,within an hour,TRUE,2,7,Marine Parade,Central Region,428778,1.30531,103.90378,Loft,Entire home/apt,16,1,0,1,Real Bed,10,680,0,0,1,0,1,1,1,1,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,2,2,0,0.09,1,1,680,680,8,1056,Low,Low
138720463,2017-07-05,within an hour,FALSE,34,3,River Valley,Central Region,238698,1.2984,103.84121,Apartment,Entire home/apt,4,2,3,4,Real Bed,23,202,1000,60,5,30,28,155,11,7,78,7,9,9,9,9,8,TRUE,strict_14_with_grace_period,16,16,0,0.78,308,196,62216,39592,6.64375,874,High,High
8097097,2013-08-12,N/A,FALSE,1,4,River Valley,Central Region,238307,1.2934,103.84021,Condominium,Private room,4,2.5,2,2,Real Bed,22,341,273,68,4,68,3,8,8,4,90,9,10,9,10,9,9,FALSE,strict_14_with_grace_period,1,0,1,0.5,24,12,8184,4092,7.3875,2297,Medium,Medium
134613805,2017-06-11,within an hour,TRUE,1,4,Bukit Merah,Central Region,169588,1.28895,103.83094,Apartment,Private room,2,1,1,1,Real Bed,48,98,0,35,1,10,1,19,50,36,96,10,9,10,10,9,9,TRUE,strict_14_with_grace_period,1,0,1,3,50,36,4900,3528,7.6937500000000005,898,Medium,Medium
200705490,2018-07-08,N/A,FALSE,1,2,Bukit Merah,Central Region,160116,1.28085,103.8257,Apartment,Entire home/apt,3,1,1,1,Real Bed,11,160,0,0,1,20,1,1125,2,0,100,10,10,8,8,8,6,TRUE,moderate,1,1,0,0.13,2,0,320,0,7.5625,506,Low,Low
29420853,2015-03-16,within an hour,FALSE,140,8,Kallang,Central Region,218401,1.31568,103.85286,Condominium,Entire home/apt,4,1,2,2,Real Bed,33,168,300,35,3,25,3,1125,11,7,93,9,9,9,9,9,9,TRUE,strict_14_with_grace_period,140,137,0,0.7,33,21,5544,3528,7.4312499999999995,1716,Medium,Medium
2413412,2012-05-19,within an hour,FALSE,113,5,Geylang,Central Region,387511,1.31564,103.88095,Apartment,Private room,1,3,1,1,Real Bed,29,33,0,15,1,10,18,1125,2,2,70,7,5,8,8,9,6,TRUE,strict_14_with_grace_period,120,0,120,0.17,36,36,1188,1188,5.9437500000000005,2747,Low,Medium
29420853,2015-03-16,within an hour,FALSE,140,8,Geylang,Central Region,399100,1.3113,103.87765,Condominium,Entire home/apt,6,2,2,3,Real Bed,36,177,300,30,4,10,3,1125,42,36,96,10,9,10,10,10,10,TRUE,strict_14_with_grace_period,140,137,0,2.59,126,108,22302,19116,7.78125,1716,High,High
29420853,2015-03-16,within an hour,FALSE,140,8,Geylang,Central Region,399100,1.31021,103.87819,Condominium,Entire home/apt,9,3,3,6,Real Bed,36,258,300,40,7,20,3,1125,23,19,97,9,9,9,10,10,9,TRUE,strict_14_with_grace_period,140,137,0,1.58,69,57,17802,14706,7.6937500000000005,1716,High,High
117734470,2017-02-23,within an hour,FALSE,11,7,Novena,Central Region,329363,1.32112,103.85381,Apartment,Entire home/apt,4,1,2,3,Real Bed,36,149,0,50,1,20,2,90,47,33,80,9,8,9,9,9,8,TRUE,moderate,5,4,1,2.84,94,66,14006,9834,6.7749999999999995,1006,Medium,High
32184450,2015-04-29,within an hour,FALSE,73,7,Geylang,Central Region,398106,1.31447,103.88923,Apartment,Entire home/apt,6,2,2,2,Real Bed,17,180,200,30,6,20,3,1125,6,1,67,7,7,8,8,7,7,FALSE,strict_14_with_grace_period,79,79,0,0.42,18,3,3240,540,5.85625,1672,Medium,Low
3926646,2012-10-20,within an hour,FALSE,6,7,Outram,Central Region,079717,1.27594,103.84259,Condominium,Entire home/apt,2,1,1,1,Real Bed,31,199,0,99,1,99,5,999,2,2,100,10,10,10,9,10,10,TRUE,strict_14_with_grace_period,6,2,4,0.19,10,10,1990,1990,7.95625,2593,Low,Medium
8492007,2013-08-28,within a few hours,FALSE,175,5,Kallang,Central Region,218401,1.31459,103.8547,Apartment,Entire home/apt,5,1.5,2,2,Real Bed,30,188,200,25,3,20,5,1125,4,0,100,8,9,10,10,10,8,FALSE,strict_14_with_grace_period,169,108,1,0.25,20,0,3760,0,7.78125,2281,Medium,Low
951965,2011-08-10,within a few hours,FALSE,3,4,Tampines,East Region,520742,1.36119,103.93414,Apartment,Private room,4,1,2,2,Real Bed,20,87,0,60,1,30,1,60,6,5,96,10,9,10,9,9,10,FALSE,moderate,3,0,3,0.37,6,5,522,435,7.6937500000000005,3030,Low,Low
156409670,2017-10-27,within a few hours,FALSE,165,7,Singapore River,Central Region,237995,1.29097,103.84122,Serviced apartment,Entire home/apt,6,2,3,4,Real Bed,47,740,0,100,5,75,2,1125,5,3,96,9,10,10,10,10,9,FALSE,strict_14_with_grace_period,82,77,5,0.34,10,6,7400,4440,7.7375,760,Medium,Medium
3926646,2012-10-20,within an hour,FALSE,6,7,Downtown Core,Central Region,079903,1.27508,103.8452,Condominium,Private room,2,1.5,1,2,Real Bed,30,149,0,0,1,99,4,1124,4,1,87,7,9,7,7,8,8,TRUE,strict_14_with_grace_period,6,2,4,0.24,16,4,2384,596,6.8187500000000005,2593,Low,Low
11651748,2014-01-26,within an hour,FALSE,1,5,River Valley,Central Region,238307,1.29408,103.8409,Condominium,Private room,2,1,1,1,Real Bed,22,55,150,20,2,30,1,1125,2,2,100,10,10,10,10,10,10,TRUE,flexible,1,0,1,0.17,2,2,110,110,8,2130,Low,Low
2413412,2012-05-19,within an hour,FALSE,113,5,Kallang,Central Region,208085,1.31283,103.85834,Apartment,Private room,1,1,1,1,Real Bed,31,60,0,20,1,10,18,1125,1,1,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,120,0,120,0.23,18,18,1080,1080,8,2747,Low,Low
201937875,2018-07-12,within an hour,TRUE,2,6,Jurong West,West Region,649413,1.34512,103.72366,Condominium,Entire home/apt,4,2.5,2,2,Real Bed,47,120,200,50,3,50,3,1125,19,16,97,10,9,10,10,10,9,TRUE,strict_14_with_grace_period,2,1,1,1.18,57,48,6840,5760,7.78125,502,Medium,Medium
201932923,2018-07-12,within an hour,FALSE,10,7,Geylang,Central Region,399849,1.31411,103.89199,Condominium,Entire home/apt,5,3,3,4,Real Bed,36,250,400,40,5,20,3,1125,31,23,95,10,9,10,10,10,9,TRUE,strict_14_with_grace_period,2,1,1,1.95,93,69,23250,17250,7.6937500000000005,502,High,High
94903993,2016-09-13,within a day,FALSE,1,4,Geylang,Central Region,426608,1.31634,103.89982,Condominium,Entire home/apt,3,2,2,2,Real Bed,29,111,1000,100,1,0,89,1125,1,1,100,10,10,10,10,8,10,TRUE,strict_14_with_grace_period,1,1,0,0.79,89,89,9879,9879,7.9125000000000005,1169,Medium,High
183618288,2018-04-10,within a few hours,FALSE,28,8,Outram,Central Region,069469,1.28306,103.84547,Serviced apartment,Hotel room,4,1,1,2,Real Bed,18,201,400,70,2,15,3,30,12,7,88,9,10,9,9,10,9,TRUE,strict_14_with_grace_period,26,18,0,0.8,36,21,7236,4221,7.3,595,Medium,Medium
8492007,2013-08-28,within a few hours,FALSE,175,5,Geylang,Central Region,399100,1.31054,103.87685,Apartment,Entire home/apt,9,3,3,4,Real Bed,26,269,0,25,6,16,2,1125,2,1,90,8,9,8,9,8,8,TRUE,strict_14_with_grace_period,169,108,1,0.13,4,2,1076,538,7.125,2281,Low,Low
8492007,2013-08-28,within a few hours,FALSE,175,5,Geylang,Central Region,399100,1.31047,103.87613,Apartment,Entire home/apt,6,2,2,2,Real Bed,27,228,0,25,6,16,2,1125,3,1,87,9,9,10,7,7,7,TRUE,strict_14_with_grace_period,169,108,1,0.18,6,2,1368,456,6.95,2281,Low,Low
178584113,2018-03-15,within an hour,FALSE,15,3,Downtown Core,Central Region,068809,1.27707,103.84808,Serviced apartment,Hotel room,2,1,0,1,Real Bed,23,300,300,0,1,0,4,1124,14,12,99,10,10,10,10,10,10,TRUE,flexible,15,0,0,1.01,56,48,16800,14400,7.95625,621,High,High
183618288,2018-04-10,within a few hours,FALSE,28,8,Outram,Central Region,069469,1.2818,103.84625,Serviced apartment,Hotel room,6,2,2,3,Real Bed,17,300,400,70,2,15,3,30,2,1,80,10,10,10,10,10,9,TRUE,strict_14_with_grace_period,26,18,0,0.14,6,3,1800,900,7.08125,595,Low,Low
71047039,2016-05-09,within a few hours,FALSE,17,3,Outram,Central Region,069469,1.28289,103.84523,Condominium,Entire home/apt,2,1,1,1,Real Bed,16,138,200,50,1,0,3,300,33,22,93,10,10,10,9,10,9,TRUE,strict_14_with_grace_period,15,9,0,2.09,99,66,13662,9108,7.60625,1296,Medium,High
7080517,2013-06-24,within an hour,TRUE,18,3,Geylang,Central Region,387828,1.3156,103.89135,Condominium,Entire home/apt,4,1,2,2,Real Bed,51,139,500,55,2,20,30,1125,9,6,100,10,10,10,10,10,10,FALSE,moderate,11,11,0,0.56,270,180,37530,25020,8,2346,High,High
44885364,2015-09-22,within an hour,TRUE,3,7,Choa Chu Kang,West Region,688518,1.39145,103.75232,House,Private room,2,1,1,2,Real Bed,15,29,0,20,1,10,1,1125,46,36,96,10,9,10,10,9,9,TRUE,moderate,2,0,2,2.84,46,36,1334,1044,7.6937500000000005,1526,Low,Low
127262409,2017-04-23,within an hour,FALSE,4,6,Geylang,Central Region,398664,1.3132,103.88139,Condominium,Private room,2,1,1,1,Real Bed,17,60,0,30,1,0,1,1125,43,29,92,9,9,10,10,9,9,TRUE,strict_14_with_grace_period,3,0,3,2.7,43,29,2580,1740,7.4750000000000005,947,Low,Medium
183618288,2018-04-10,within a few hours,FALSE,28,8,Tanglin,Central Region,258203,1.31732,103.82925,Condominium,Entire home/apt,3,1,1,1,Real Bed,23,180,400,70,2,20,30,60,8,7,90,10,9,10,10,9,8,TRUE,strict_14_with_grace_period,26,18,0,0.64,240,210,43200,37800,7.3875,595,High,High
183618288,2018-04-10,within a few hours,FALSE,28,8,Tanglin,Central Region,258203,1.31831,103.82829,Condominium,Entire home/apt,3,1,1,1,Real Bed,23,180,400,70,2,20,30,60,1,0,80,10,10,10,10,8,8,TRUE,strict_14_with_grace_period,26,18,0,0.07,30,0,5400,0,6.95,595,Medium,Low
71047039,2016-05-09,within a few hours,FALSE,17,3,Outram,Central Region,069469,1.28367,103.84527,Serviced apartment,Hotel room,2,1,1,1,Real Bed,19,150,350,0,2,0,3,300,36,25,91,10,9,10,10,10,9,TRUE,strict_14_with_grace_period,15,9,0,2.34,108,75,16200,11250,7.51875,1296,High,High
8492007,2013-08-28,within a few hours,FALSE,175,5,Geylang,Central Region,399100,1.31037,103.87591,Apartment,Entire home/apt,7,2,2,2,Real Bed,27,218,0,25,6,16,2,1125,9,8,98,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,169,108,1,0.58,18,16,3924,3488,7.9125000000000005,2281,Medium,Medium
8492007,2013-08-28,within a few hours,FALSE,175,5,Geylang,Central Region,399100,1.30974,103.87792,Apartment,Entire home/apt,6,3,3,4,Real Bed,26,248,0,25,6,16,7,800,1,0,60,8,8,8,8,6,6,TRUE,strict_14_with_grace_period,169,108,1,0.06,7,0,1736,0,5.55,2281,Low,Low
8492007,2013-08-28,within a few hours,FALSE,175,5,Rochor,Central Region,187948,1.30123,103.85161,Apartment,Entire home/apt,6,2,2,3,Real Bed,28,237,0,25,5,30,3,365,4,4,80,8,8,8,8,8,8,TRUE,strict_14_with_grace_period,169,108,1,0.35,12,12,2844,2844,6.6000000000000005,2281,Low,Medium
183511167,2018-04-10,within a few hours,FALSE,10,3,Jurong West,West Region,648334,1.33951,103.70532,Apartment,Private room,2,1,1,1,Real Bed,21,83,0,0,1,0,3,180,3,3,80,8,8,8,8,10,7,FALSE,strict_14_with_grace_period,10,0,10,1.25,9,9,747,747,6.64375,595,Low,Low
7614592,2013-07-20,within an hour,FALSE,13,6,Outram,Central Region,058476,1.28195,103.84368,Boutique hotel,Hotel room,1,1,1,1,Real Bed,29,117,0,39,1,0,1,1125,6,3,80,6,9,9,8,9,7,TRUE,flexible,14,2,0,0.37,6,3,702,351,6.6000000000000005,2320,Low,Low
7614592,2013-07-20,within an hour,FALSE,13,6,Outram,Central Region,058476,1.28189,103.84436,Boutique hotel,Hotel room,1,1,1,1,Real Bed,31,100,0,49,1,0,1,1125,12,8,82,8,9,9,8,10,8,TRUE,moderate,14,2,0,0.73,12,8,1200,800,6.8625,2320,Low,Low
102695772,2016-11-06,within an hour,FALSE,2,8,Woodlands,North Region,737942,1.43925,103.80332,Apartment,Private room,2,1.5,1,1,Real Bed,14,60,0,15,2,20,1,1125,34,30,92,9,9,10,10,9,9,TRUE,strict_14_with_grace_period,2,0,2,2.13,34,30,2040,1800,7.4750000000000005,1115,Low,Medium
1112482,2011-09-05,within a day,TRUE,1,5,Kallang,Central Region,219609,1.31496,103.84838,House,Private room,1,1,1,1,Real Bed,9,30,0,0,1,0,3,7,32,25,96,10,10,10,10,9,10,FALSE,moderate,1,0,1,2.01,96,75,2880,2250,7.78125,3004,Low,Medium
64248773,2016-03-23,N/A,FALSE,2,4,Jurong West,West Region,649412,1.34746,103.72335,Apartment,Private room,1,1,1,1,Real Bed,34,81,150,80,1,100,2,15,3,0,100,10,10,10,10,9,10,FALSE,flexible,1,0,1,0.19,6,0,486,0,7.95625,1343,Low,Low
71047039,2016-05-09,within a few hours,FALSE,17,3,Outram,Central Region,069469,1.28352,103.84501,Serviced apartment,Hotel room,4,1,1,2,Real Bed,15,180,500,50,2,15,3,300,30,21,91,9,9,9,10,10,9,TRUE,strict_14_with_grace_period,15,9,0,1.86,90,63,16200,11340,7.4312499999999995,1296,High,High
176676798,2018-03-04,within an hour,FALSE,4,6,Singapore River,Central Region,049365,1.28672,103.84751,Hostel,Hotel room,1,1,1,1,Real Bed,20,63,0,25,1,0,2,10,10,6,92,9,9,9,9,10,9,TRUE,strict_14_with_grace_period,4,0,0,0.69,20,12,1260,756,7.4312499999999995,632,Low,Low
176676798,2018-03-04,within an hour,FALSE,4,6,Singapore River,Central Region,049365,1.28878,103.84765,Hostel,Hotel room,2,2,1,1,Real Bed,20,75,0,30,2,0,1,10,8,4,90,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,4,0,0,0.56,8,4,600,300,7.5625,632,Low,Low
176676798,2018-03-04,within an hour,FALSE,4,6,Singapore River,Central Region,049365,1.28816,103.8461,Hostel,Hotel room,3,0,1,2,Real Bed,20,117,0,35,3,0,2,5,4,2,85,9,10,10,8,10,9,TRUE,strict_14_with_grace_period,4,0,0,0.25,8,4,936,468,7.16875,632,Low,Low
2413412,2012-05-19,within an hour,FALSE,113,5,Kallang,Central Region,338720,1.30915,103.86133,Apartment,Private room,1,3,1,0,Real Bed,29,44,0,15,1,10,18,1125,1,1,100,10,8,10,10,10,10,TRUE,strict_14_with_grace_period,120,0,120,0.31,18,18,792,792,7.9125000000000005,2747,Low,Low
2413412,2012-05-19,within an hour,FALSE,113,5,Kallang,Central Region,338721,1.30957,103.86082,Apartment,Private room,1,3,1,0,Real Bed,18,44,0,15,1,10,18,1125,1,0,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,120,0,120,0.07,18,0,792,0,8,2747,Low,Low
31464513,2015-04-18,within an hour,FALSE,115,8,Novena,Central Region,328108,1.32654,103.84702,Serviced apartment,Entire home/apt,6,2,3,3,Real Bed,20,349,200,50,5,20,13,1124,2,0,100,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,106,68,0,0.13,26,0,9074,0,8,1683,Medium,Low
2413412,2012-05-19,within an hour,FALSE,113,5,Outram,Central Region,059108,1.28497,103.84227,Apartment,Private room,1,2,1,1,Real Bed,28,57,0,15,1,10,90,1125,1,1,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,120,0,120,0.28,90,90,5130,5130,8,2747,Medium,Medium
